occurrenceID	materialSampleID	decimalLongitude	decimalLatitude	scientificName	taxonRank	organismQuantity
wilderlab_Nice03_02_WV_741b3097	Nice03_02	7.2836251	43.6952017	Obelia dichotoma	species	6
wilderlab_Nice03_01_WV_100fbd63	Nice03_01	7.2836251	43.6952017	Trachinotus ovatus	species	1572
wilderlab_Nice03_02_WV_100fbd63	Nice03_02	7.2836251	43.6952017	Trachinotus ovatus	species	1852
wilderlab_Nice01_02_GF_46a3b2cc	Nice01_02	7.2902988	43.6921280	Heterocapsa sp. JD-2012	species	27
wilderlab_Nice02_01_GF_46a3b2cc	Nice02_01	7.2854731	43.6980647	Heterocapsa sp. JD-2012	species	532
wilderlab_Nice02_02_GF_46a3b2cc	Nice02_02	7.2854731	43.6980647	Heterocapsa sp. JD-2012	species	1380
wilderlab_Nice03_01_GF_46a3b2cc	Nice03_01	7.2836251	43.6952017	Heterocapsa sp. JD-2012	species	737
wilderlab_Nice03_02_GF_46a3b2cc	Nice03_02	7.2836251	43.6952017	Heterocapsa sp. JD-2012	species	511
wilderlab_Nice04_01_GF_46a3b2cc	Nice04_01	7.2938607	43.6864926	Heterocapsa sp. JD-2012	species	21
wilderlab_Nice04_02_GF_46a3b2cc	Nice04_02	7.2938607	43.6864926	Heterocapsa sp. JD-2012	species	39
wilderlab_Nice02_02_WV_ca0948e5	Nice02_02	7.2854731	43.6980647	Mullus barbatus	species	1605
wilderlab_Nice03_01_WV_ca0948e5	Nice03_01	7.2836251	43.6952017	Mullus barbatus	species	803
wilderlab_Nice03_02_WV_ca0948e5	Nice03_02	7.2836251	43.6952017	Mullus barbatus	species	823
wilderlab_Nice01_01_WV_1c5e91e7	Nice01_01	7.2902988	43.6921280	Sertularella lagenoides	species	915
wilderlab_Nice01_02_WV_1c5e91e7	Nice01_02	7.2902988	43.6921280	Sertularella lagenoides	species	650
wilderlab_Nice04_01_WV_1c5e91e7	Nice04_01	7.2938607	43.6864926	Sertularella lagenoides	species	539
wilderlab_Nice04_02_WV_1c5e91e7	Nice04_02	7.2938607	43.6864926	Sertularella lagenoides	species	208
wilderlab_Nice05_01_WV_1c5e91e7	Nice05_01	7.3083152	43.6895811	Sertularella lagenoides	species	491
wilderlab_Nice05_02_WV_1c5e91e7	Nice05_02	7.3083152	43.6895811	Sertularella lagenoides	species	397
wilderlab_Nice01_01_RV_3e7b1d2b	Nice01_01	7.2902988	43.6921280	Rattus norvegicus	species	303
wilderlab_Nice02_01_RV_3e7b1d2b	Nice02_01	7.2854731	43.6980647	Rattus norvegicus	species	711
wilderlab_Nice02_02_RV_3e7b1d2b	Nice02_02	7.2854731	43.6980647	Rattus norvegicus	species	2012
wilderlab_Nice03_02_RV_3e7b1d2b	Nice03_02	7.2836251	43.6952017	Rattus norvegicus	species	75
wilderlab_Nice04_01_WV_19f68701	Nice04_01	7.2938607	43.6864926	Thalassoma pavo	species	665
wilderlab_Nice04_02_WV_19f68701	Nice04_02	7.2938607	43.6864926	Thalassoma pavo	species	1539
wilderlab_Nice07_02_WV_19f68701	Nice07_02	7.2339643	43.6822367	Thalassoma pavo	species	738
wilderlab_Nice03_01_WV_266e5f71	Nice03_01	7.2836251	43.6952017	Spicara maena	species	74
wilderlab_Nice04_01_WV_266e5f71	Nice04_01	7.2938607	43.6864926	Spicara maena	species	803
wilderlab_Nice05_01_WV_266e5f71	Nice05_01	7.3083152	43.6895811	Spicara maena	species	1025
wilderlab_Nice06_01_WV_266e5f71	Nice06_01	7.2759908	43.6943859	Spicara maena	species	393
wilderlab_Nice07_01_WV_266e5f71	Nice07_01	7.2339643	43.6822367	Spicara maena	species	626
wilderlab_Nice02_02_WV_c7344213	Nice02_02	7.2854731	43.6980647	Diplodus vulgaris	species	1375
wilderlab_Nice04_02_WV_c7344213	Nice04_02	7.2938607	43.6864926	Diplodus vulgaris	species	397
wilderlab_Nice07_01_WV_c7344213	Nice07_01	7.2339643	43.6822367	Diplodus vulgaris	species	1039
wilderlab_Sweden01_WV_92c40012	Sweden01	17.42194444	60.74250000	Osmerus eperlanus	species	2808
wilderlab_Nice01_01_WV_048d49be	Nice01_01	7.2902988	43.6921280	Parablennius zvonimiri	species	828
wilderlab_Nice01_02_WV_048d49be	Nice01_02	7.2902988	43.6921280	Parablennius zvonimiri	species	682
wilderlab_Nice07_01_WV_048d49be	Nice07_01	7.2339643	43.6822367	Parablennius zvonimiri	species	1115
wilderlab_Nice02_02_WV_230b2ffd	Nice02_02	7.2854731	43.6980647	Pomadasys incisus	species	2588
wilderlab_Nice01_01_LM_6ebb60bf	Nice01_01	7.2902988	43.6921280	Diplodus holbrookii	species	617
wilderlab_Nice01_02_LM_6ebb60bf	Nice01_02	7.2902988	43.6921280	Diplodus holbrookii	species	386
wilderlab_Nice02_01_LM_6ebb60bf	Nice02_01	7.2854731	43.6980647	Diplodus holbrookii	species	1138
wilderlab_Nice04_02_LM_6ebb60bf	Nice04_02	7.2938607	43.6864926	Diplodus holbrookii	species	41
wilderlab_Nice06_01_LM_6ebb60bf	Nice06_01	7.2759908	43.6943859	Diplodus holbrookii	species	405
wilderlab_Nice03_01_RV_a2c13976	Nice03_01	7.2836251	43.6952017	Mullus surmuletus	species	810
wilderlab_Nice03_02_RV_a2c13976	Nice03_02	7.2836251	43.6952017	Mullus surmuletus	species	336
wilderlab_Nice07_01_RV_a2c13976	Nice07_01	7.2339643	43.6822367	Mullus surmuletus	species	674
wilderlab_Nice07_02_RV_a2c13976	Nice07_02	7.2339643	43.6822367	Mullus surmuletus	species	737
wilderlab_Nice03_01_WV_b8593c17	Nice03_01	7.2836251	43.6952017	Mullus surmuletus	species	495
wilderlab_Nice03_02_WV_b8593c17	Nice03_02	7.2836251	43.6952017	Mullus surmuletus	species	335
wilderlab_Nice07_02_WV_b8593c17	Nice07_02	7.2339643	43.6822367	Mullus surmuletus	species	1720
wilderlab_Sweden01_WV_fea629c2	Sweden01	17.42194444	60.74250000	Clupea harengus	species	2518
wilderlab_Sweden01_CI_b2d6f8b4	Sweden01	17.42194444	60.74250000	Eurytemora affinis	species	2474
wilderlab_Nice04_02_RV_9ed41b54	Nice04_02	7.2938607	43.6864926	Microlipophrys canevae	species	323
wilderlab_Nice05_02_RV_9ed41b54	Nice05_02	7.3083152	43.6895811	Microlipophrys canevae	species	1896
wilderlab_Nice07_01_RV_9ed41b54	Nice07_01	7.2339643	43.6822367	Microlipophrys canevae	species	207
wilderlab_Sweden01_WV_34744d9e	Sweden01	17.42194444	60.74250000	Clupea harengus	species	2382
wilderlab_Nice01_02_LM_dacf4287	Nice01_02	7.2902988	43.6921280	Boops boops	species	261
wilderlab_Nice03_01_LM_dacf4287	Nice03_01	7.2836251	43.6952017	Boops boops	species	259
wilderlab_Nice03_02_LM_dacf4287	Nice03_02	7.2836251	43.6952017	Boops boops	species	344
wilderlab_Nice04_01_LM_dacf4287	Nice04_01	7.2938607	43.6864926	Boops boops	species	567
wilderlab_Nice04_02_LM_dacf4287	Nice04_02	7.2938607	43.6864926	Boops boops	species	49
wilderlab_Nice05_01_LM_dacf4287	Nice05_01	7.3083152	43.6895811	Boops boops	species	168
wilderlab_Nice05_02_LM_dacf4287	Nice05_02	7.3083152	43.6895811	Boops boops	species	275
wilderlab_Nice06_01_LM_dacf4287	Nice06_01	7.2759908	43.6943859	Boops boops	species	450
wilderlab_Nice03_02_WV_ac938ce5	Nice03_02	7.2836251	43.6952017	Diplodus puntazzo	species	134
wilderlab_Nice04_02_WV_ac938ce5	Nice04_02	7.2938607	43.6864926	Diplodus puntazzo	species	2167
wilderlab_Nice02_02_RV_76c3a203	Nice02_02	7.2854731	43.6980647	Anas platyrhynchos	species	1975
wilderlab_Nice03_01_RV_76c3a203	Nice03_01	7.2836251	43.6952017	Anas platyrhynchos	species	251
wilderlab_Nice03_02_RV_76c3a203	Nice03_02	7.2836251	43.6952017	Anas platyrhynchos	species	29
wilderlab_Nice01_02_WV_0c3dbd95	Nice01_02	7.2902988	43.6921280	Sphyraena viridensis	species	662
wilderlab_Nice03_01_WV_0c3dbd95	Nice03_01	7.2836251	43.6952017	Sphyraena viridensis	species	768
wilderlab_Nice03_02_WV_0c3dbd95	Nice03_02	7.2836251	43.6952017	Sphyraena viridensis	species	785
wilderlab_Sweden01_GF_dc186164	Sweden01	17.42194444	60.74250000	Rhizophydiales sp.	species	2150
wilderlab_Nice01_01_WV_50adedeb	Nice01_01	7.2902988	43.6921280	Coryne eximia	species	21
wilderlab_Nice04_01_WV_50adedeb	Nice04_01	7.2938607	43.6864926	Coryne eximia	species	32
wilderlab_Nice07_01_WV_50adedeb	Nice07_01	7.2339643	43.6822367	Coryne eximia	species	672
wilderlab_Nice07_02_WV_50adedeb	Nice07_02	7.2339643	43.6822367	Coryne eximia	species	1412
wilderlab_Nice04_01_WV_831b854d	Nice04_01	7.2938607	43.6864926	Parablennius gattorugine	species	782
wilderlab_Nice04_02_WV_831b854d	Nice04_02	7.2938607	43.6864926	Parablennius gattorugine	species	371
wilderlab_Nice07_02_WV_831b854d	Nice07_02	7.2339643	43.6822367	Parablennius gattorugine	species	928
wilderlab_Nice05_01_WV_d08c0faa	Nice05_01	7.3083152	43.6895811	Chondrilla aff. nucula CHOND	species	797
wilderlab_Nice05_02_WV_d08c0faa	Nice05_02	7.3083152	43.6895811	Chondrilla aff. nucula CHOND	species	1266
wilderlab_Nice03_02_RV_037f4dc1	Nice03_02	7.2836251	43.6952017	Spicara maena	species	82
wilderlab_Nice04_01_RV_037f4dc1	Nice04_01	7.2938607	43.6864926	Spicara maena	species	848
wilderlab_Nice06_01_RV_037f4dc1	Nice06_01	7.2759908	43.6943859	Spicara maena	species	1102
wilderlab_Sweden01_WV_d38b837c	Sweden01	17.42194444	60.74250000	Clupea harengus	species	1941
wilderlab_Nice03_01_RV_1f9f6d6c	Nice03_01	7.2836251	43.6952017	Pagrus pagrus	species	862
wilderlab_Nice03_02_RV_1f9f6d6c	Nice03_02	7.2836251	43.6952017	Pagrus pagrus	species	1062
wilderlab_Nice02_02_RV_54772d89	Nice02_02	7.2854731	43.6980647	Sparus aurata	species	1167
wilderlab_Nice03_02_RV_54772d89	Nice03_02	7.2836251	43.6952017	Sparus aurata	species	244
wilderlab_Nice07_01_RV_54772d89	Nice07_01	7.2339643	43.6822367	Sparus aurata	species	487
wilderlab_Nice03_01_WV_79d209fb	Nice03_01	7.2836251	43.6952017	Serranus scriba	species	112
wilderlab_Nice03_02_WV_79d209fb	Nice03_02	7.2836251	43.6952017	Serranus scriba	species	42
wilderlab_Nice04_01_WV_79d209fb	Nice04_01	7.2938607	43.6864926	Serranus scriba	species	831
wilderlab_Nice07_02_WV_79d209fb	Nice07_02	7.2339643	43.6822367	Serranus scriba	species	907
wilderlab_Nice04_02_HD_f0326ae4	Nice04_02	7.2938607	43.6864926	Pilumnus hirtellus	species	1860
wilderlab_Nice01_01_GF_b3bdea3f	Nice01_01	7.2902988	43.6921280	Micromonas sp. HM6	species	194
wilderlab_Nice01_02_GF_b3bdea3f	Nice01_02	7.2902988	43.6921280	Micromonas sp. HM6	species	73
wilderlab_Nice02_01_GF_b3bdea3f	Nice02_01	7.2854731	43.6980647	Micromonas sp. HM6	species	67
wilderlab_Nice02_02_GF_b3bdea3f	Nice02_02	7.2854731	43.6980647	Micromonas sp. HM6	species	95
wilderlab_Nice03_01_GF_b3bdea3f	Nice03_01	7.2836251	43.6952017	Micromonas sp. HM6	species	269
wilderlab_Nice03_02_GF_b3bdea3f	Nice03_02	7.2836251	43.6952017	Micromonas sp. HM6	species	241
wilderlab_Nice04_01_GF_b3bdea3f	Nice04_01	7.2938607	43.6864926	Micromonas sp. HM6	species	101
wilderlab_Nice04_02_GF_b3bdea3f	Nice04_02	7.2938607	43.6864926	Micromonas sp. HM6	species	161
wilderlab_Nice05_01_GF_b3bdea3f	Nice05_01	7.3083152	43.6895811	Micromonas sp. HM6	species	17
wilderlab_Nice05_02_GF_b3bdea3f	Nice05_02	7.3083152	43.6895811	Micromonas sp. HM6	species	10
wilderlab_Nice06_01_GF_b3bdea3f	Nice06_01	7.2759908	43.6943859	Micromonas sp. HM6	species	97
wilderlab_Nice06_02_GF_b3bdea3f	Nice06_02	7.2759908	43.6943859	Micromonas sp. HM6	species	158
wilderlab_Nice07_01_GF_b3bdea3f	Nice07_01	7.2339643	43.6822367	Micromonas sp. HM6	species	103
wilderlab_Nice07_02_GF_b3bdea3f	Nice07_02	7.2339643	43.6822367	Micromonas sp. HM6	species	74
wilderlab_Nice04_01_WV_1383d8c8	Nice04_01	7.2938607	43.6864926	Rhizogeton sp. MHNG-HYD-DNA722	species	65
wilderlab_Nice04_02_WV_1383d8c8	Nice04_02	7.2938607	43.6864926	Rhizogeton sp. MHNG-HYD-DNA722	species	55
wilderlab_Nice05_01_WV_1383d8c8	Nice05_01	7.3083152	43.6895811	Rhizogeton sp. MHNG-HYD-DNA722	species	228
wilderlab_Nice05_02_WV_1383d8c8	Nice05_02	7.3083152	43.6895811	Rhizogeton sp. MHNG-HYD-DNA722	species	52
wilderlab_Nice06_01_WV_1383d8c8	Nice06_01	7.2759908	43.6943859	Rhizogeton sp. MHNG-HYD-DNA722	species	92
wilderlab_Nice07_01_WV_1383d8c8	Nice07_01	7.2339643	43.6822367	Rhizogeton sp. MHNG-HYD-DNA722	species	465
wilderlab_Nice07_02_WV_1383d8c8	Nice07_02	7.2339643	43.6822367	Rhizogeton sp. MHNG-HYD-DNA722	species	674
wilderlab_Sweden01_LM_4cd0b707	Sweden01	17.42194444	60.74250000	Clupea harengus	species	1593
wilderlab_Nice01_01_CI_d99bd9ed	Nice01_01	7.2902988	43.6921280	Paracalanus parvus	species	1329
wilderlab_Nice01_02_CI_d99bd9ed	Nice01_02	7.2902988	43.6921280	Paracalanus parvus	species	9
wilderlab_Nice06_01_CI_d99bd9ed	Nice06_01	7.2759908	43.6943859	Paracalanus parvus	species	193
wilderlab_Nice07_02_CI_d99bd9ed	Nice07_02	7.2339643	43.6822367	Paracalanus parvus	species	37
wilderlab_Nice01_02_RV_65895f8b	Nice01_02	7.2902988	43.6921280	Parablennius zvonimiri	species	227
wilderlab_Nice06_01_RV_65895f8b	Nice06_01	7.2759908	43.6943859	Parablennius zvonimiri	species	898
wilderlab_Nice07_01_RV_65895f8b	Nice07_01	7.2339643	43.6822367	Parablennius zvonimiri	species	411
wilderlab_Nice01_02_RV_6977f4b1	Nice01_02	7.2902988	43.6921280	Parablennius zvonimiri	species	377
wilderlab_Nice04_01_RV_6977f4b1	Nice04_01	7.2938607	43.6864926	Parablennius zvonimiri	species	285
wilderlab_Nice07_01_RV_6977f4b1	Nice07_01	7.2339643	43.6822367	Parablennius zvonimiri	species	397
wilderlab_Nice07_02_RV_6977f4b1	Nice07_02	7.2339643	43.6822367	Parablennius zvonimiri	species	460
wilderlab_Nice06_01_RV_4171ee2f	Nice06_01	7.2759908	43.6943859	Engraulis australis	species	1513
wilderlab_Nice02_01_WV_8fe33867	Nice02_01	7.2854731	43.6980647	Gobius auratus	species	1489
wilderlab_Nice02_01_CI_67ed8534	Nice02_01	7.2854731	43.6980647	Watersipora subtorquata	species	947
wilderlab_Nice02_02_CI_67ed8534	Nice02_02	7.2854731	43.6980647	Watersipora subtorquata	species	313
wilderlab_Nice03_01_CI_67ed8534	Nice03_01	7.2836251	43.6952017	Watersipora subtorquata	species	105
wilderlab_Nice03_02_CI_67ed8534	Nice03_02	7.2836251	43.6952017	Watersipora subtorquata	species	49
wilderlab_Nice01_01_HD_d8dcfd49	Nice01_01	7.2902988	43.6921280	Xantho poressa	species	683
wilderlab_Nice01_02_HD_d8dcfd49	Nice01_02	7.2902988	43.6921280	Xantho poressa	species	380
wilderlab_Nice06_02_HD_d8dcfd49	Nice06_02	7.2759908	43.6943859	Xantho poressa	species	71
wilderlab_Nice07_01_HD_d8dcfd49	Nice07_01	7.2339643	43.6822367	Xantho poressa	species	153
wilderlab_Nice07_02_HD_d8dcfd49	Nice07_02	7.2339643	43.6822367	Xantho poressa	species	50
wilderlab_Nice07_01_WV_2e786962	Nice07_01	7.2339643	43.6822367	Atherina boyeri	species	1286
wilderlab_Nice03_01_RV_2629aafc	Nice03_01	7.2836251	43.6952017	Phalacrocorax carbo	species	404
wilderlab_Nice03_02_RV_2629aafc	Nice03_02	7.2836251	43.6952017	Phalacrocorax carbo	species	861
wilderlab_Sweden01_WV_36966fe7	Sweden01	17.42194444	60.74250000	Clupea harengus	species	1246
wilderlab_Nice04_01_HD_36875a74	Nice04_01	7.2938607	43.6864926	Liocarcinus vernalis	species	508
wilderlab_Nice06_02_HD_36875a74	Nice06_02	7.2759908	43.6943859	Liocarcinus vernalis	species	155
wilderlab_Nice07_02_HD_36875a74	Nice07_02	7.2339643	43.6822367	Liocarcinus vernalis	species	558
wilderlab_Sweden01_WV_765b8b00	Sweden01	17.42194444	60.74250000	Clupea harengus	species	1209
wilderlab_Nice06_01_CI_39d95006	Nice06_01	7.2759908	43.6943859	Creseis acicula	species	1208
wilderlab_Nice04_01_LM_ea233061	Nice04_01	7.2938607	43.6864926	Scartella cristata	species	747
wilderlab_Nice04_02_LM_ea233061	Nice04_02	7.2938607	43.6864926	Scartella cristata	species	46
wilderlab_Nice05_02_LM_ea233061	Nice05_02	7.3083152	43.6895811	Scartella cristata	species	176
wilderlab_Nice07_01_LM_ea233061	Nice07_01	7.2339643	43.6822367	Scartella cristata	species	184
wilderlab_Nice01_01_GF_60a7cc0f	Nice01_01	7.2902988	43.6921280	Micromonas pusilla	species	85
wilderlab_Nice01_02_GF_60a7cc0f	Nice01_02	7.2902988	43.6921280	Micromonas pusilla	species	70
wilderlab_Nice02_01_GF_60a7cc0f	Nice02_01	7.2854731	43.6980647	Micromonas pusilla	species	25
wilderlab_Nice02_02_GF_60a7cc0f	Nice02_02	7.2854731	43.6980647	Micromonas pusilla	species	44
wilderlab_Nice03_01_GF_60a7cc0f	Nice03_01	7.2836251	43.6952017	Micromonas pusilla	species	57
wilderlab_Nice03_02_GF_60a7cc0f	Nice03_02	7.2836251	43.6952017	Micromonas pusilla	species	48
wilderlab_Nice04_01_GF_60a7cc0f	Nice04_01	7.2938607	43.6864926	Micromonas pusilla	species	80
wilderlab_Nice04_02_GF_60a7cc0f	Nice04_02	7.2938607	43.6864926	Micromonas pusilla	species	175
wilderlab_Nice06_01_GF_60a7cc0f	Nice06_01	7.2759908	43.6943859	Micromonas pusilla	species	153
wilderlab_Nice06_02_GF_60a7cc0f	Nice06_02	7.2759908	43.6943859	Micromonas pusilla	species	208
wilderlab_Nice07_01_GF_60a7cc0f	Nice07_01	7.2339643	43.6822367	Micromonas pusilla	species	93
wilderlab_Nice07_02_GF_60a7cc0f	Nice07_02	7.2339643	43.6822367	Micromonas pusilla	species	114
wilderlab_Nice06_01_RV_1c293130	Nice06_01	7.2759908	43.6943859	Parablennius gattorugine	species	303
wilderlab_Nice07_02_RV_1c293130	Nice07_02	7.2339643	43.6822367	Parablennius gattorugine	species	826
wilderlab_Sweden01_RV_2ff1dfb2	Sweden01	17.42194444	60.74250000	Neogobius melanostomus	species	1117
wilderlab_Nice07_01_WV_abda65b4	Nice07_01	7.2339643	43.6822367	Coris julis	species	1094
wilderlab_Nice02_01_RV_20bac519	Nice02_01	7.2854731	43.6980647	Gobius xanthocephalus	species	1084
wilderlab_Sweden01_RV_3281cc44	Sweden01	17.42194444	60.74250000	Pomatoschistus minutus	species	1060
wilderlab_Sweden01_LM_a757f660	Sweden01	17.42194444	60.74250000	Zoarces viviparus	species	1051
wilderlab_Nice01_02_WV_eefc9be9	Nice01_02	7.2902988	43.6921280	Sparus aurata	species	323
wilderlab_Nice02_02_WV_eefc9be9	Nice02_02	7.2854731	43.6980647	Sparus aurata	species	486
wilderlab_Nice03_01_WV_eefc9be9	Nice03_01	7.2836251	43.6952017	Sparus aurata	species	179
wilderlab_Nice03_02_WV_eefc9be9	Nice03_02	7.2836251	43.6952017	Sparus aurata	species	46
wilderlab_Nice02_02_WV_5f21b675	Nice02_02	7.2854731	43.6980647	Salaria pavo	species	1002
wilderlab_Nice02_01_LM_080d1000	Nice02_01	7.2854731	43.6980647	Gobius bucchichi	species	70
wilderlab_Nice02_02_LM_080d1000	Nice02_02	7.2854731	43.6980647	Gobius bucchichi	species	920
wilderlab_Nice01_02_WV_99bd8279	Nice01_02	7.2902988	43.6921280	Lithognathus mormyrus	species	364
wilderlab_Nice07_01_WV_99bd8279	Nice07_01	7.2339643	43.6822367	Lithognathus mormyrus	species	623
wilderlab_Nice02_02_LM_caefdaf3	Nice02_02	7.2854731	43.6980647	Sardina pilchardus	species	222
wilderlab_Nice03_01_LM_caefdaf3	Nice03_01	7.2836251	43.6952017	Sardina pilchardus	species	229
wilderlab_Nice03_02_LM_caefdaf3	Nice03_02	7.2836251	43.6952017	Sardina pilchardus	species	202
wilderlab_Nice04_02_LM_caefdaf3	Nice04_02	7.2938607	43.6864926	Sardina pilchardus	species	54
wilderlab_Nice06_01_LM_caefdaf3	Nice06_01	7.2759908	43.6943859	Sardina pilchardus	species	152
wilderlab_Nice06_02_LM_caefdaf3	Nice06_02	7.2759908	43.6943859	Sardina pilchardus	species	82
wilderlab_Nice03_01_WV_be653b96	Nice03_01	7.2836251	43.6952017	Chelon auratus	species	290
wilderlab_Nice03_02_WV_be653b96	Nice03_02	7.2836251	43.6952017	Chelon auratus	species	607
wilderlab_Sweden01_WV_9935ff8d	Sweden01	17.42194444	60.74250000	Clupea harengus	species	896
wilderlab_Nice02_01_CI_63662667	Nice02_01	7.2854731	43.6980647	Obelia dichotoma	species	636
wilderlab_Nice02_02_CI_63662667	Nice02_02	7.2854731	43.6980647	Obelia dichotoma	species	165
wilderlab_Nice03_01_CI_63662667	Nice03_01	7.2836251	43.6952017	Obelia dichotoma	species	62
wilderlab_Nice03_02_CI_63662667	Nice03_02	7.2836251	43.6952017	Obelia dichotoma	species	28
wilderlab_Nice03_01_LM_a4035dbd	Nice03_01	7.2836251	43.6952017	Pagrus pagrus	species	471
wilderlab_Nice03_02_LM_a4035dbd	Nice03_02	7.2836251	43.6952017	Pagrus pagrus	species	411
wilderlab_Nice01_01_WV_ee42d889	Nice01_01	7.2902988	43.6921280	Atherina hepsetus	species	650
wilderlab_Nice03_01_WV_ee42d889	Nice03_01	7.2836251	43.6952017	Atherina hepsetus	species	222
wilderlab_Nice03_01_RV_fc076689	Nice03_01	7.2836251	43.6952017	Sphyraena viridensis	species	454
wilderlab_Nice03_02_RV_fc076689	Nice03_02	7.2836251	43.6952017	Sphyraena viridensis	species	400
wilderlab_Nice01_02_RV_50a577b5	Nice01_02	7.2902988	43.6921280	Muraena helena	species	17
wilderlab_Nice03_01_RV_50a577b5	Nice03_01	7.2836251	43.6952017	Muraena helena	species	73
wilderlab_Nice04_02_RV_50a577b5	Nice04_02	7.2938607	43.6864926	Muraena helena	species	32
wilderlab_Nice07_01_RV_50a577b5	Nice07_01	7.2339643	43.6822367	Muraena helena	species	721
wilderlab_Nice01_01_HD_19c10721	Nice01_01	7.2902988	43.6921280	Plumularia setacea	species	267
wilderlab_Nice01_02_HD_19c10721	Nice01_02	7.2902988	43.6921280	Plumularia setacea	species	343
wilderlab_Nice03_02_HD_19c10721	Nice03_02	7.2836251	43.6952017	Plumularia setacea	species	19
wilderlab_Nice07_01_HD_19c10721	Nice07_01	7.2339643	43.6822367	Plumularia setacea	species	187
wilderlab_Nice07_02_HD_19c10721	Nice07_02	7.2339643	43.6822367	Plumularia setacea	species	17
wilderlab_Nice06_01_WV_6fb12291	Nice06_01	7.2759908	43.6943859	Mola mola	species	811
wilderlab_Nice07_01_RV_22477fae	Nice07_01	7.2339643	43.6822367	Coris julis	species	287
wilderlab_Nice07_02_RV_22477fae	Nice07_02	7.2339643	43.6822367	Coris julis	species	485
wilderlab_Nice02_02_WV_02970531	Nice02_02	7.2854731	43.6980647	Anguilla anguilla	species	464
wilderlab_Nice03_02_WV_02970531	Nice03_02	7.2836251	43.6952017	Anguilla anguilla	species	51
wilderlab_Nice06_01_WV_02970531	Nice06_01	7.2759908	43.6943859	Anguilla anguilla	species	241
wilderlab_Nice02_01_CI_09ee34ca	Nice02_01	7.2854731	43.6980647	Neogoniolithon sp. 2A DAR-2025	species	734
wilderlab_Nice05_02_RV_b9327a13	Nice05_02	7.3083152	43.6895811	Canis lupus familiaris	subspecies	715
wilderlab_Nice06_01_RV_d2c9ef9e	Nice06_01	7.2759908	43.6943859	Mola mola	species	706
wilderlab_Sweden01_RV_2f94b77e	Sweden01	17.42194444	60.74250000	Osmerus eperlanus	species	679
wilderlab_Nice02_02_WV_4bf63e20	Nice02_02	7.2854731	43.6980647	Gobius niger	species	664
wilderlab_Nice04_01_LM_2f5281d4	Nice04_01	7.2938607	43.6864926	Ovis aries	species	650
wilderlab_Nice04_02_LM_2f5281d4	Nice04_02	7.2938607	43.6864926	Ovis aries	species	7
wilderlab_Nice06_02_LM_3e71a594	Nice06_02	7.2759908	43.6943859	Gobius paganellus	species	46
wilderlab_Nice07_01_LM_3e71a594	Nice07_01	7.2339643	43.6822367	Gobius paganellus	species	358
wilderlab_Nice07_02_LM_3e71a594	Nice07_02	7.2339643	43.6822367	Gobius paganellus	species	228
wilderlab_Sweden01_LM_edaa55a5	Sweden01	17.42194444	60.74250000	Osmerus eperlanus	species	599
wilderlab_Sweden01_HD_deb91d57	Sweden01	17.42194444	60.74250000	Eurytemora affinis	species	588
